TweetID,HandLabel,AnnotatorID
431684880272207872,Neutral,33
431685197147676672,Neutral,23
431685197147676672,Neutral,33
431685348121649152,Neutral,23
431685974440312832,Negative,23
431686332847386625,Negative,33
431686826467020800,Negative,33
431687657559961600,Positive,33
431687657559961600,Positive,33
431687934736351232,Neutral,33
431688805050228736,Neutral,23
431688805050228736,Positive,33
431689556925358080,Negative,7
431689836538646529,Neutral,23
431691215177019392,Neutral,23
431691679410978816,Neutral,23
431691835069562880,Negative,33
431691835069562880,Negative,33
431692346309500928,Positive,33
431692346309500928,Positive,33
431692876180119552,Negative,33
431693015892361217,Positive,7
431693203989753856,Neutral,23
431693496144384001,Negative,7
431693496144384001,Neutral,33
431694029546594305,Positive,23
431694519382188032,Neutral,23
431694613423091712,Neutral,23
431694710999379968,Positive,33
431694912627544065,Negative,33
431695062167470080,Neutral,33
431695218241306624,Negative,7
431695763845165056,Negative,7
431695972679168000,Neutral,23
431696611748872192,Neutral,23
431697049441300480,Negative,33
431697252474970112,Neutral,33
431697470448762880,Positive,33
431697846761684992,Positive,7
431698015624372224,Neutral,23
431698384656015360,Neutral,7
431698463911591936,Neutral,23
431698537664229376,Neutral,23
431698923468890112,Neutral,23
431698923468890112,Negative,33
431699369675751424,Neutral,33
431699776376041472,Neutral,33
431700105293746176,Neutral,23
431700350286831616,Neutral,23
431701082470121473,Positive,23
431701275206365184,Negative,23
431701303136247808,Neutral,23
431701500860309504,Neutral,33
431701539393400832,Positive,33
431701702451167232,Positive,33
431701950225473536,Neutral,23
431702046262448128,Negative,7
431702266048184320,Negative,33
431702266048184320,Neutral,23
431702564388626432,Neutral,23
431702668277710848,Positive,23
431702792630439936,Neutral,33
431702792630439936,Positive,23
431703037015363584,Neutral,33
431703185888010240,Neutral,33
431703279102210048,Negative,33
431703279102210048,Negative,33
431703794536431616,Neutral,23
431703928322154496,Positive,23
431704051634278402,Neutral,23
431704256496676865,Positive,23
431704650429898753,Neutral,23
431704903883309057,Negative,33
431705098180653056,Positive,33
431705732493611008,Negative,23
431705896897753088,Positive,7
431706083925958657,Positive,23
431706083925958657,Positive,33
431706425430401024,Negative,23
431706805018697728,Neutral,23
431706977081643008,Negative,33
431707400983552000,Negative,33
431707517245083648,Negative,33
431708035468124160,Negative,7
431708191379189760,Negative,23
431708452642365440,Positive,23
431708790249897985,Neutral,23
431709164348649472,Neutral,23
431709397866516480,Positive,33
431709747478556672,Neutral,33
431710027381231616,Neutral,33
431710089242615808,Positive,7
431710280130002944,Neutral,23
431710526683766784,Negative,7
431710592261685248,Neutral,23
431710712936005632,Positive,23
431710954917990400,Positive,23
431711006415683584,Negative,33
431711006415683584,Neutral,23
431711115962114049,Neutral,33
431711326634008576,Neutral,33
431711494456090624,Negative,33
431712184842715137,Neutral,23
431712511671283713,Neutral,7
431712682710810624,Neutral,23
431712727279882240,Neutral,23
431713026551455744,Positive,23
431713092998025216,Positive,33
431713092998025216,Neutral,23
431713164422819840,Neutral,33
431713297667481600,Neutral,33
431713440290570240,Positive,33
431714315192639488,Positive,23
431714375997472768,Neutral,23
431714375997472768,Negative,33
431714517366489089,Neutral,23
431714678537224193,Neutral,23
431714928198553600,Positive,33
431715057047969792,Positive,33
431715103264616449,Positive,33
431715248773816321,Positive,7
431715384895750144,Neutral,33
431715619881226241,Positive,33
431715619881226241,Positive,7
431715681139056640,Positive,23
431715949147074560,Negative,33
431716086468186114,Neutral,23
431716402886897664,Neutral,23
431716468901044224,Positive,33
431716731459883008,Positive,33
431716862133825536,Positive,33
431716862133825536,Positive,33
431716954668560384,Positive,7
431717233904324608,Positive,33
431717233904324608,Positive,23
431717350166253568,Positive,7
431718048572403712,Neutral,23
431718352630071296,Neutral,23
431718496536252416,Neutral,23
431718748358459392,Neutral,23
431719000700379136,Negative,33
431719335972057088,Positive,33
431719523016654848,Negative,33
431719523016654848,Neutral,33
431720006985211904,Negative,7
431720270840483840,Positive,23
431720813856034816,Negative,23
431721286344376320,Positive,33
431721286344376320,Neutral,23
431721759235383296,Negative,23
431721759235383296,Neutral,33
431721957781143552,Positive,33
431722168867516416,Neutral,33
431722468597047296,Positive,33
431722468597047296,Positive,33
431722990955278336,Negative,7
431723179783225344,Neutral,23
431723410411229184,Negative,7
431723410411229184,Negative,33
431723582486773760,Neutral,23
431723582486773760,Positive,33
431723901756788738,Neutral,23
431724106359123968,Neutral,23
431724106359123968,Neutral,33
431724149904773120,Positive,33
431724397398077441,Positive,33
431724397398077441,Positive,33
431725378705842176,Neutral,23
431725408640569344,Negative,7
431725703633965057,Neutral,23
431725969175363584,Neutral,23
431726040621547520,Neutral,23
431726513495760896,Positive,33
431726759629697024,Neutral,33
431727076941791232,Positive,33
431727076941791232,Positive,33
431727169581359104,Positive,7
431727587736289280,Neutral,23
431727844981358592,Neutral,23
431728144920240128,Neutral,23
431728378736291840,Negative,33
431728378736291840,Neutral,33
431728489864376320,Neutral,33
431728639735267329,Negative,33
431728880983240704,Positive,7
431729054077956096,Neutral,23
431729164383977472,Neutral,7
431729236752498688,Positive,23
431729335259910144,Neutral,23
431729545738473472,Neutral,23
431729667255836672,Negative,33
431729846960414721,Positive,33
431729957744951297,Positive,33
431730123386392576,Positive,7
431730250104721408,Neutral,23
431730363220889600,Negative,7
431730363220889600,Negative,33
431730827219959808,Neutral,23
431730943838416896,Neutral,23
431731059659898880,Neutral,23
431731312920391680,Neutral,23
431731481330085888,Positive,33
431731942753853440,Neutral,33
431732217799516160,Neutral,33
431732352901844992,Neutral,33
431732685992521728,Positive,23
431732995004055552,Neutral,7
431732995004055552,Neutral,33
431733156572852224,Neutral,23
431733307336716289,Neutral,23
431733649713950720,Negative,23
431733920611057664,Neutral,33
431734003851612160,Neutral,33
431734100366356480,Neutral,33
431734309272031232,Neutral,33
431734443150041089,Neutral,23
431734635165278208,Negative,7
431734635165278208,Negative,33
431734791378321408,Negative,23
431734864363020288,Neutral,23
431735009578213377,Neutral,23
431735178403123200,Neutral,23
431735362508312577,Positive,33
431735574597091329,Neutral,33
431735684358234112,Negative,33
431735734975082496,Positive,33
431735852835016704,Neutral,23
431735989879316480,Positive,7
431735989879316480,Positive,33
431736032120541184,Neutral,23
431736178313019392,Neutral,23
431736248336928768,Neutral,23
431736725258637312,Positive,33
431736865603854337,Neutral,33
431736938719375360,Negative,33
431736958176358400,Positive,7
431737188808941568,Neutral,23
431737554371489793,Neutral,7
431737721087070208,Neutral,23
431738017347534848,Positive,23
431738056501387264,Positive,33
431738056501387264,Positive,23
431738585901830144,Neutral,23
431739031324327936,Neutral,33
431739362477215746,Neutral,33
431739456622583809,Positive,33
431739562017038336,Positive,7
431739710143463424,Neutral,23
431740154060230656,Positive,23
431740242140618752,Neutral,23
431740359702765568,Neutral,23
431740599448772609,Negative,23
431740599448772609,Negative,33
431740764440514560,Positive,33
431741031592513536,Negative,33
431741121069588480,Neutral,33
431741348719628289,Negative,23
431741638851850240,Negative,7
431741923356061697,Neutral,23
431742374415302656,Neutral,23
431742558981853185,Neutral,23
431742652925485056,Neutral,33
431742652925485056,Neutral,23
431742945931182080,Positive,33
431743105339912192,Positive,33
431743227952381952,Neutral,33
431743448354668544,Negative,23
431743685068599296,Neutral,7
431743785220198400,Neutral,23
431744344757116928,Negative,33
431744598063726592,Positive,23
431744805958586368,Positive,33
431744805958586368,Neutral,33
431744871859097601,Positive,33
431745318422863872,Positive,7
431745318422863872,Positive,33
431745715518582784,Neutral,7
431745963397369856,Neutral,23
431745963397369856,Positive,33
431746213864808449,Positive,23
431746434376159232,Negative,23
431746474758905856,Neutral,33
431746474758905856,Neutral,23
431747133813702656,Negative,33
431747133813702656,Negative,33
431747254974943232,Positive,33
431747425171431425,Positive,7
431747662736793600,Positive,33
431747662736793600,Neutral,23
431748110600388608,Neutral,23
431748309632708608,Negative,23
431748421750636544,Negative,33
431748421750636544,Neutral,23
431748540570685440,Negative,33
431748640047390721,Negative,33
431748640047390721,Negative,33
431748791226478592,Positive,33
431748994247979008,Negative,7
431748994247979008,Negative,33
431749327900639232,Neutral,23
431749581165314048,Negative,7
431750036498952192,Negative,23
431750036498952192,Negative,33
431750279491772416,Positive,23
431750881634050049,Negative,33
431750991222820866,Negative,33
431751350184316928,Neutral,33
431751811364438016,Neutral,23
431751811364438016,Neutral,33
431752431366844416,Neutral,23
431752431366844416,Neutral,33
431752740025683968,Negative,23
431752918522269697,Neutral,23
431753156306165760,Positive,33
431753271569829888,Negative,33
431753339177807872,Negative,33
431753489127972864,Neutral,7
431753683588501504,Neutral,23
431753817559150592,Negative,7
431753909955493888,Negative,33
431753909955493888,Negative,23
431754067686481920,Negative,23
431754119074676737,Positive,23
431754194551189504,Positive,33
431754524853018624,Neutral,33
431754602782789633,Positive,33
431754735243513856,Negative,7
431754943234445313,Negative,7
431755257623109632,Neutral,23
431755331035594755,Positive,23
431755474699288576,Neutral,23
431755597587820544,Negative,33
431755930079072256,Neutral,33
431755930079072256,Neutral,33
431756025662689281,Negative,33
431756069309018112,Negative,7
431756189706518528,Neutral,23
431756702481129472,Neutral,33
431756702481129472,Neutral,23
431756728192229376,Positive,23
431756800317067265,Neutral,23
431757255982055424,Negative,33
431757367450304512,Positive,33
431757632777781249,Neutral,33
431757757931220993,Negative,7
431757778198491137,Negative,23
431758085624193024,Negative,7
431758278608322560,Neutral,23
431758555792683008,Neutral,23
431759007846789120,Neutral,33
431759128844054528,Negative,33
431759128844054528,Negative,33
431759219545866240,Negative,33
431759477923409920,Neutral,23
431759610312011778,Neutral,23
431759709175951360,Negative,23
431759709175951360,Negative,33
431759876151193600,Neutral,23
431759992111501312,Neutral,33
431760217827999744,Negative,33
431760217827999744,Negative,33
431760413592932352,Negative,33
431760935162634241,Neutral,23
431761072144785408,Negative,7
431761128872771584,Neutral,33
431761128872771584,Neutral,23
431761187722653696,Neutral,23
431761376126988288,Neutral,23
431761693765804032,Neutral,23
431761732717924355,Negative,33
431762244507287552,Neutral,33
431762471876325376,Neutral,33
431762747207208960,Negative,23
431762810176286720,Negative,7
431763240134377472,Negative,23
431763263614099457,Neutral,23
431763350377496576,Neutral,33
431763350377496576,Positive,33
431763588823674880,Negative,33
431763715332255744,Negative,33
431763842717085696,Neutral,23
431764094924779521,Neutral,23
431764118425436161,Neutral,23
431764217176530946,Neutral,23
431764410546155521,Neutral,33
431764410546155521,Neutral,33
431764547322380288,Negative,33
431764684711030784,Negative,33
431764839615057920,Negative,7
431764839615057920,Negative,33
431765033769377794,Negative,7
431765135259336704,Positive,33
431765135259336704,Neutral,23
431765395503337473,Neutral,23
431765761346920448,Positive,23
431766114549628928,Positive,33
431766338839666688,Neutral,33
431766338839666688,Neutral,33
431766399833604096,Negative,33
431766726980952064,Neutral,23
431766756076421120,Neutral,7
431766962075877376,Positive,23
431766962075877376,Neutral,33
431767344445005824,Negative,23
431767495087624192,Negative,23
431767932537159681,Positive,33
431768087336337408,Neutral,33
431768475976351745,Negative,7
431768475976351745,Negative,33
431768975094337536,Neutral,7
431768975094337536,Neutral,33
431769033973981184,Positive,23
431769124935831552,Neutral,23
431769216510099456,Neutral,23
431769486715138048,Neutral,23
431769537025826816,Neutral,33
431769801745113088,Negative,33
431769801745113088,Negative,33
431770047275491329,Neutral,33
431770047275491329,Neutral,33
431770150963277824,Neutral,7
431770465892564992,Neutral,23
431770921573949440,Neutral,33
431770921573949440,Neutral,23
431771221332484096,Neutral,23
431771445497040896,Positive,23
431771445497040896,Positive,33
431771738540892160,Neutral,23
431771789329711104,Neutral,33
431771945341042688,Positive,33
431771945341042688,Neutral,33
431772016056627201,Negative,33
431772118779711488,Positive,33
431772118779711488,Positive,7
431772325252718592,Positive,23
431772462435409920,Neutral,7
431772462435409920,Positive,33
431772703486664704,Negative,33
431772703486664704,Neutral,23
431772885670043648,Neutral,33
431772885670043648,Neutral,23
